bravo	5	3	5.420545364554785e-05	103523
enorme	1	2	5.3797039536185415e-05	102743
globale	4	1	5.378133130120994e-05	102713
televisivo	2	-1	5.3593356089336715e-05	102354
occidentale	1	2	5.35666520898784e-05	102303
alimentare	2	-1	5.289172159376535e-05	101014
indispensabile	4	2	5.27126477150449e-05	100672
doppio	4	1	5.244613132829429e-05	100163
impossibile	2	2	5.222097996031243e-05	99733
digitale	2	1	5.192357071144338e-05	99165
differente	1	2	5.190105557464519e-05	99122
felice	2	2	5.188325290833965e-05	99088
costante	2	3	5.18685918890292e-05	99060
perfetto	8	1	5.172669416641738e-05	98789
leggero	7	5	5.163925165838722e-05	98622
caldo	3	2	5.1140777001832045e-05	97670
chiuso	6	4	5.072712681414445e-05	96880
freddo	4	3	5.0650680070597125e-05	96734
fermo	4	2	5.038416368384651e-05	96225
chimico	1	2	5.019409404064322e-05	95862
iniziale	-1	2	4.967153342379231e-05	94864
puro	5	3	4.964064056167387e-05	94805
vasto	1	4	4.944009876182026e-05	94422
pratico	2	1	4.920656966851816e-05	93976
attento	3	2	4.9085092651374456e-05	93744
uguale	7	2	4.891544371363929e-05	93420
primario	-1	3	4.75132219381616e-05	90742
medico	-1	3	4.684509834387126e-05	89466
fisso	4	2	4.6680685484461254e-05	89152
stretto	-1	3	4.656601536914026e-05	88933
pesante	9	3	4.654297662450956e-05	88889
rapido	2	2	4.642568847002599e-05	88665
preventivo	2	1	4.572195954312456e-05	87321
alternativo	5	1	4.5258566611347955e-05	86436
temporaneo	2	1	4.435481949242544e-05	84710
mobile	3	1	4.366627519266697e-05	83395
veloce	1	2	4.33945227275912e-05	82876
scarso	2	2	4.294526720729252e-05	82018
debole	5	3	4.265152321325108e-05	81457
intenso	4	1	4.1819510367383243e-05	79868
largo	2	1	4.1711647153884966e-05	79662
specializzato	1	2	4.164776699831802e-05	79540
urgente	3	1	4.123359320279791e-05	78749
prezioso	3	3	4.110792732299408e-05	78509
unitario	3	-1	4.0918904895455825e-05	78148
dipendente	3	1	4.06094526664389e-05	77557
indipendente	4	1	4.050944357042836e-05	77366
esistente	1	2	4.027591447712625e-05	76920
esclusivo	3	2	3.9978505228257196e-05	76352
potente	2	2	3.9374261789533796e-05	75198
edilizio	2	-1	3.921560861628147e-05	74895
formale	4	1	3.915905897036975e-05	74787
adulto	2	-1	3.871870478322384e-05	73946
segreto	2	3	3.85762834527795e-05	73674
falso	10	3	3.803592016962305e-05	72642
spirituale	2	1	3.7781446763020306e-05	72156
brutto	3	2	3.756572033602374e-05	71744
organico	5	1	3.7466758455678223e-05	71555
fresco	6	2	3.7366749359667675e-05	71364
comunista	2	1	3.71604478736564e-05	70970
netto	6	3	3.715207014833614e-05	70954
tranquillo	1	2	3.705310826799063e-05	70765
mentale	3	3	3.704787218966547e-05	70755
corrente	1	2	3.6778214155919756e-05	70240
originario	5	2	3.649546592636115e-05	69700
universale	2	1	3.640435816350338e-05	69526
delicato	5	4	3.620905244197493e-05	69153
splendido	4	2	3.6007987034288804e-05	68769
sperimentale	2	1	3.6001703740298616e-05	68757
annuo	3	1	3.571110139325227e-05	68202
consapevole	5	3	3.560533261108405e-05	68000
standard	-1	3	3.5597478493596306e-05	67985
regolare	3	1	3.557653418029567e-05	67945
esecutivo	2	-1	3.546710014329984e-05	67736
civico	1	2	3.47858863531966e-05	66435
amico	2	-1	3.47366672169401e-05	66341
raro	2	2	3.468901890418115e-05	66250
clinico	3	1	3.4579061259352804e-05	66040
sostanziale	2	2	3.4352862675705914e-05	65608
radicale	2	1	3.4235574521222344e-05	65384
visibile	1	3	3.41816429144732e-05	65281
corretto	4	1	3.416279303250263e-05	65245
integrativo	2	-1	3.368630990491312e-05	64335
psicologico	2	2	3.341455743983735e-05	63816
accademico	2	1	3.3281037442545784e-05	63561
virtuale	5	-1	3.298048654668163e-05	62987
violento	2	1	3.290613423446437e-05	62845
aereo	6	1	3.274381580638442e-05	62535
eccezionale	2	2	3.239090412726868e-05	61861
sacro	3	2	3.213957236766103e-05	61381
autentico	3	2	3.1679321082879515e-05	60502
sensibile	4	1	3.166989614189423e-05	60484
arabo	3	1	3.155941488923337e-05	60273
drammatico	2	2	3.1287662424157594e-05	59754
adatto	3	3	3.127300140484714e-05	59726
temporale	5	-1	3.126252924819683e-05	59706
sano	3	1	3.123320720957593e-05	59650
nucleare	2	2	3.121592815110291e-05	59617
eccessivo	2	-1	3.115257160336848e-05	59496
linguistico	3	2	3.093684517637191e-05	59084
spagnolo	2	1	3.067923012277407e-05	58592
verbale	2	1	3.0445701029471957e-05	58146
coerente	4	2	3.0398052716713006e-05	58055
passato	5	1	3.0368207070259598e-05	57998
solare	3	1	3.0312704640012907e-05	57892
stabile	2	1	3.0175519387893732e-05	57630
infinito	3	2	3.011635170281943e-05	57517
crescente	2	4	3.0057707625577645e-05	57405
sostenibile	4	-1	2.9850358923901333e-05	57009
sinistro	1	2	2.969694182897416e-05	56716
previdenziale	2	-1	2.9694847397644097e-05	56712
provvisorio	1	2	2.962992002641212e-05	56588
progressivo	3	1	2.9615259007101672e-05	56560
federale	2	2	2.957179955700285e-05	56477
incredibile	3	1	2.9424142148233354e-05	56195
molto	1	4	2.9039813999166653e-05	55461
riservato	1	3	2.8964938079116874e-05	55318
indeterminato	6	2	2.8844508277638206e-05	55088
iracheno	2	1	2.8834036120987886e-05	55068
consistente	2	1	2.873402702497734e-05	54877
orientale	3	-1	2.8638206791626926e-05	54694
distinto	3	1	2.8469081461724276e-05	54371
opposto	-1	4	2.834969887591064e-05	54143
volontario	3	-1	2.8121929468766205e-05	53708
compatibile	6	3	2.805962013669681e-05	53589
identico	1	2	2.7395685405066597e-05	52321
divertente	2	3	2.7195667213045504e-05	51939
rappresentativo	1	3	2.718310062506512e-05	51915
terribile	6	1	2.7087803999547223e-05	51733
fotografico	2	1	2.689459270934884e-05	51364
intelligente	3	2	2.6855322121910142e-05	51289
triste	1	3	2.6739081183091604e-05	51067
dinamico	4	1	2.6366272406340253e-05	50355
divino	2	3	2.6349516955699742e-05	50323
improvviso	1	2	2.6205001193925344e-05	50047
reciproco	2	1	2.6060485432150942e-05	49771
greco	2	1	2.6047395236338046e-05	49746
esatto	2	6	2.5964665198800527e-05	49588
intellettuale	2	1	2.568401140057198e-05	49052
periodico	3	1	2.550755556101411e-05	48715
magico	4	1	2.5333717760618816e-05	48383
terapeutico	2	2	2.5295494388845154e-05	48310
matematico	2	1	2.5279786153869674e-05	48280
solido	2	5	2.5217476821800278e-05	48161
britannico	2	1	2.5208575488647506e-05	48144
odierno	2	-1	2.5022694708104345e-05	47789
israeliano	4	1	2.4987089375493263e-05	47721
transitorio	2	2	2.4930016121749027e-05	47612
anziano	1	2	2.4888651102980267e-05	47533
fantastico	3	2	2.4828959810073447e-05	47419
sottile	1	4	2.4660358088003315e-05	47097
accessibile	3	2	2.4522125620219105e-05	46833
maschile	3	1	2.4373420995784578e-05	46549
probabile	2	2	2.4331008761350787e-05	46468
oggettivo	2	1	2.4284931272089385e-05	46380
saggio	2	1	2.4244089861153143e-05	46302
misto	2	-1	2.421214978336967e-05	46241
esplicito	2	1	2.4211102567704637e-05	46239
articolato	4	1	2.420429566588193e-05	46226
giallo	2	1	2.4116329550019253e-05	46058
domestico	4	1	2.3998517787703165e-05	45833
corto	2	2	2.3989616454550394e-05	45816
stanco	2	2	2.3941444533958926e-05	45724
visivo	2	1	2.3683829480361083e-05	45232
strumentale	3	1	2.367231010804573e-05	45210
ennesimo	3	-1	2.359638697233092e-05	45065
fedele	3	2	2.3316780389767407e-05	44531
supremo	2	1	2.3306831840949604e-05	44512
potenziale	4	2	2.3237191999224985e-05	44379
giapponese	3	1	2.3143989805037146e-05	44201
assurdo	6	1	2.310105396277084e-05	44119
vitale	2	2	2.286490683030615e-05	43668
celebre	1	2	2.2853911065823315e-05	43647
acquisito	2	-1	2.275233114631522e-05	43453
simpatico	6	2	2.2743953420994968e-05	43437
ovvio	3	3	2.266384142262003e-05	43284
animale	2	-1	2.233972817429266e-05	42665
metropolitano	2	1	2.230883531217422e-05	42606
contento	2	2	2.229888676335642e-05	42587
giornaliero	2	1	2.2291032645868678e-05	42572
rurale	1	3	2.227270637173062e-05	42537
separato	2	1	2.2189976334193102e-05	42379
liberale	7	2	2.2113005982813257e-05	42232
generico	3	2	2.204441335675367e-05	42101
ebraico	6	1	2.200043029882233e-05	42017
limitato	2	2	2.1678935089657542e-05	41403
modesto	3	6	2.163914089438633e-05	41327
eterno	3	2	2.162133822808079e-05	41293
piacevole	3	4	2.153075407305553e-05	41120
oscuro	3	1	2.1438075486700207e-05	40943
tragico	-1	2	2.1331259488866958e-05	40739
meccanico	2	1	2.1240675333841698e-05	40566
meraviglioso	2	2	2.120664082472816e-05	40501
integrale	2	-1	2.1163704982461857e-05	40419
mero	4	-1	2.1091447101574654e-05	40281
inevitabile	1	2	2.098358388807637e-05	40075
soggettivo	4	2	2.0887240046893436e-05	39891
secco	4	1	2.086996098842041e-05	39858
passivo	8	1	2.0764192206252192e-05	39656
scontato	2	1	2.0677796913887062e-05	39491
diplomatico	3	-1	2.0641144365610945e-05	39421
rigido	3	1	2.0540611661767883e-05	39229
misterioso	2	2	2.0511813230979506e-05	39174
prioritario	4	-1	2.050395911349177e-05	39159
luminoso	3	2	2.045997605556043e-05	39075
tanto	3	2	2.041494578196406e-05	38989
ecologico	2	-1	2.0312318646790934e-05	38793
terrestre	2	2	2.0251580138219083e-05	38677
omogeneo	7	2	2.0186129159154593e-05	38552
regolamentare	2	-1	2.0167802885016533e-05	38517
concorrente	4	-1	2.016570845368647e-05	38513
gentile	2	4	2.0042660613045223e-05	38278
applicativo	2	-1	2.003009402506484e-05	38254
degno	1	2	1.994108069353713e-05	38084
simbolico	3	-1	1.9677705953781613e-05	37581
competitivo	2	1	1.967665873811658e-05	37579
anonimo	2	1	1.9588169014421385e-05	37410
posteriore	2	2	1.9581885720431194e-05	37398
inedito	2	1	1.956670109328823e-05	37369
poco	1	3	1.9509104231711477e-05	37259
puntuale	7	1	1.9490254349740906e-05	37223
razionale	6	-1	1.944679489964208e-05	37140
latino	2	1	1.942270893934635e-05	37094
pulito	4	2	1.936406486210456e-05	36982
motivato	2	1	1.9350451058459148e-05	36956
qualitativo	1	2	1.9235780943138158e-05	36737
variabile	1	4	1.906246675057538e-05	36406
spontaneo	2	3	1.903942800594468e-05	36362
perduto	2	-1	1.9033668319787002e-05	36351
logico	5	2	1.89645520858949e-05	36219
complementare	5	-1	1.895931600756974e-05	36209
nobile	7	1	1.8876062362199704e-05	36050
organizzato	2	1	1.8810611383135214e-05	35925
sistematico	2	1	1.879019067766709e-05	35886
vivente	2	-1	1.8694370444316672e-05	35703
quadrato	5	-1	1.859802660313374e-05	35519
illegale	1	2	1.8539382525891954e-05	35407
rosa	3	2	1.852419789874899e-05	35378
indiano	2	-1	1.818751806244124e-05	34735
comprensivo	4	-1	1.8155054376825252e-05	34673
pazzo	6	2	1.8093792260420887e-05	34556
collegiale	2	1	1.80121094385484e-05	34400
on-line	2	1	1.8002160889730597e-05	34381
trasparente	3	1	1.791314755820289e-05	34211
etnico	2	1	1.790895869554276e-05	34203
affascinante	1	2	1.787021171593658e-05	34129
elegante	3	1	1.7847172971305878e-05	34085
super	2	-1	1.78084259916997e-05	34011
fiero	4	1	1.7777009521748742e-05	33951
deciso	1	3	1.7772820659088617e-05	33943
nascosto	3	2	1.7590081525540553e-05	33594
ridotto	1	2	1.752567776214109e-05	33471
interiore	2	1	1.7506304272338002e-05	33434
numerico	1	2	1.749373768435762e-05	33410
anteriore	3	2	1.7412054862485132e-05	33254
monetario	2	1	1.7388492510021915e-05	33209
dominante	2	1	1.731937627612981e-05	33077
remoto	2	1	1.731832906046478e-05	33075
discreto	7	1	1.731414019780465e-05	33067
severo	2	1	1.730366804115433e-05	33047
scuro	-1	5	1.728220012002118e-05	33006
mitico	2	-1	1.7251307257902736e-05	32947
maturo	-1	3	1.7191092357163403e-05	32832
progettuale	2	-1	1.717852576918302e-05	32808
vuoto	-1	2	1.7169100828197734e-05	32790
rotondo	2	1	1.7095272123812987e-05	32649
assente	2	1	1.7035057223073653e-05	32534
conclusivo	1	2	1.6992644988639862e-05	32453
ragionevole	1	2	1.695285079336865e-05	32377
rivoluzionario	2	1	1.6875356834156292e-05	32229
costruttivo	4	1	1.6873262402826226e-05	32225
dichiarato	2	-1	1.6864361069673455e-05	32208
parallelo	2	1	1.6759115895337753e-05	32007
sintetico	3	2	1.6751261777850013e-05	31992
nudo	2	1	1.6712514798243834e-05	31918
aggiornato	2	-1	1.664339856435173e-05	31786
new	3	-1	1.6619312604055995e-05	31740
acceso	5	1	1.6540247821346087e-05	31589
delegato	2	-1	1.636065033479312e-05	31246
rigoroso	2	1	1.6345989315482675e-05	31218
autorevole	2	1	1.634127684499003e-05	31209
nervoso	-1	2	1.632085613952191e-05	31170
lordo	-1	2	1.6285250806910824e-05	31102
sviluppato	2	1	1.6278967512920633e-05	31090
estraneo	2	1	1.6220323435678848e-05	30978
cellulare	3	1	1.6210374886861045e-05	30959
eccellente	1	2	1.619152500489047e-05	30923
integrante	2	-1	1.6172675122919897e-05	30887
flessibile	2	1	1.6106176928190372e-05	30760
marino	2	1	1.6089421477549864e-05	30728
associativo	3	-1	1.6039155125628333e-05	30632
sbagliato	1	4	1.6006691440012345e-05	30570
dubbio	1	3	1.5919772539814697e-05	30404
sincero	5	2	1.5781016464197973e-05	30139
narrativo	2	-1	1.577787481720288e-05	30133
quantitativo	3	1	1.5748029170749467e-05	30076
sovietico	3	1	1.5746981955084436e-05	30074
verticale	3	-1	1.5726561249616316e-05	30035
convinto	3	2	1.559565929148733e-05	29785
lombardo	2	-1	1.551188203828478e-05	29625
appropriato	1	2	1.5376267609663148e-05	29366
ammissibile	4	2	1.5327572081239166e-05	29273
massiccio	1	2	1.5316052708923815e-05	29251
convenzionale	4	1	1.53024389052784e-05	29225
medievale	2	1	1.5239082357543973e-05	29104
orizzontale	3	1	1.5224944946066043e-05	29077
suggestivo	3	2	1.5184627142962315e-05	29000
singolare	3	1	1.513750243803588e-05	28910
mortale	1	2	1.5136978830203364e-05	28909
curioso	4	4	1.5119699771730338e-05	28876
analitico	3	1	1.5063150125818616e-05	28768
colpevole	2	1	1.504325302818301e-05	28730
disperato	2	2	1.504063498902043e-05	28725
acustico	2	1	1.499560471542406e-05	28639
intermedio	2	1	1.495947577498046e-05	28570
precario	5	2	1.4805011464388258e-05	28275
rinnovabile	2	1	1.47374660539937e-05	28146
incerto	-1	2	1.4704478760545196e-05	28083
soddisfatto	2	2	1.4554726920445636e-05	27797
emotivo	2	3	1.451807437216952e-05	27727
consecutivo	3	1	1.451702715650449e-05	27725
metodologico	2	1	1.4495559235371335e-05	27684
nominale	3	1	1.4437962373794582e-05	27574
cronico	2	1	1.4404975080346078e-05	27511
dotato	2	1	1.4401309825518466e-05	27504
proporzionale	2	-1	1.4269884259556965e-05	27253
incapace	2	1	1.422799563295569e-05	27173
coperto	2	2	1.41955319473397e-05	27111
burocratico	3	1	1.4152072497240878e-05	27028
vegetale	3	-1	1.4113849125467214e-05	26955
grigio	-1	3	1.4079814616353677e-05	26890
caratteristico	2	2	1.4054681440392911e-05	26842
consueto	2	2	1.3941058540736953e-05	26625
accettabile	5	1	1.3919067011771283e-05	26583
natale	3	-1	1.3879796424332588e-05	26508
doloroso	2	1	1.3858328503199434e-05	26467
selezionato	2	1	1.382795924891351e-05	26409
superficiale	3	-1	1.3783452583149655e-05	26324
equilibrato	6	1	1.3771933210834303e-05	26302
subordinato	2	-1	1.3750988897533666e-05	26262
pacifico	5	2	1.361223282191694e-05	25997
duplice	3	-1	1.3494421059600855e-05	25772
occupato	2	2	1.3476094785462796e-05	25737
appassionato	2	2	1.3449914393837e-05	25687
acuto	6	7	1.3342051180338715e-05	25481
stupefacente	2	1	1.329492647541228e-05	25391
comprensibile	2	2	1.3280265456101834e-05	25363
svizzero	2	1	1.3270316907284032e-05	25344
pastorale	2	2	1.3253037848811004e-05	25311
accurato	2	2	1.3178685536593741e-05	25169
pertinente	2	1	1.3138367733490015e-05	25092
onesto	3	5	1.3135749694327434e-05	25087
impegnativo	3	1	1.3126848361174663e-05	25070
carino	3	2	1.3108522087036605e-05	25035
circolare	3	1	1.308600695023842e-05	24992
confuso	9	4	1.3045689147134693e-05	24915
infantile	3	2	1.299175754038555e-05	24812
intimo	2	1	1.2977096521075103e-05	24784
olimpico	3	1	1.2970813227084912e-05	24772
moderato	2	2	1.2788074093536848e-05	24423
extra	3	1	1.2783361623044205e-05	24414
destro	-1	2	1.2690683036688884e-05	24237
climatico	2	1	1.2667644292058182e-05	24193
irregolare	2	1	1.263046813594955e-05	24122
prevedibile	2	1	1.2614236293141556e-05	24091
ridicolo	2	3	1.2606905783486333e-05	24077
aderente	2	-1	1.2578630960530472e-05	24023
alpino	-1	2	1.2546690882747e-05	23962
celeste	4	2	1.2527841000776425e-05	23926
morbido	1	2	1.2526793785111394e-05	23924
sporco	1	3	1.2412647277622918e-05	23706
decisionale	2	-1	1.238280163116951e-05	23649
generoso	2	2	1.2382278023336994e-05	23648
astratto	5	1	1.2352432376883584e-05	23591
selvaggio	4	1	1.2329917240085399e-05	23548
uniforme	2	2	1.231944508343508e-05	23528
argentino	2	1	1.228855222131664e-05	23469
amaro	2	1	1.2219435987424536e-05	23337
metallico	6	1	1.2078585480477747e-05	23068
nemico	5	-1	1.2045598187029244e-05	23005
silenzioso	3	3	1.2016799756240867e-05	22950
romantico	2	1	1.2013658109245771e-05	22944
attrezzato	4	-1	1.1973340306142043e-05	22867
credibile	2	1	1.1955537639836502e-05	22833
vivace	3	3	1.1954490424171469e-05	22831
abbondante	3	2	1.1948730738013793e-05	22820
allegro	9	2	1.1935640542200895e-05	22795
artigianale	5	-1	1.1928833640378188e-05	22782
fondato	2	1	1.1904747680082455e-05	22736
documentato	1	2	1.1840343916682994e-05	22613
lineare	4	2	1.1817828779884809e-05	22570
carico	1	2	1.181625795638726e-05	22567
fitto	2	-1	1.1800549721411782e-05	22537
morto	1	2	1.1792171996091528e-05	22521
teso	1	4	1.1772798506288438e-05	22484
aggressivo	2	1	1.1767562427963278e-05	22474
raffinato	2	1	1.1750283369490253e-05	22441
fortunato	-1	2	1.169635176274111e-05	22338
demografico	2	1	1.1636136862001777e-05	22223
mafioso	5	-1	1.1614668940868622e-05	22182
indifferente	6	2	1.1608909254710947e-05	22171
pagano	2	-1	1.1592153804070437e-05	22139
ingiusto	2	-1	1.1543458275646455e-05	22046
consolidato	2	-1	1.1542934667813939e-05	22045
abbandonato	6	-1	1.1517277884020658e-05	21996
informale	2	-1	1.1482719767074605e-05	21930
staminale	2	-1	1.1452350512788682e-05	21872
magnifico	1	2	1.1450256081458617e-05	21868
esemplare	4	1	1.142145765067024e-05	21813
brillante	2	3	1.1408367454857342e-05	21788
ottico	3	2	1.1368573259586131e-05	21712
fragile	2	3	1.12690877714081e-05	21522
naturalistico	3	-1	1.125128510510256e-05	21488
incompatibile	5	1	1.123452965446205e-05	21456
